F3,6194,8166,8567,8122,7783,7546,7280,7024,6699,6365,6018,5734,5583,5561,5791,6203,6852,7278,7210,6553,5981,5620,5563,5551,5598,5705,5799,5848,5947,6046,6132,6275,6416,6518,6690,6745,6839,6906,7004,7082,7252,7285,7342,7467,7566,7663,7876,8026,8197,8336,8438,8605,8808,8945,9055
F4,6534,8138,8569,8134,7794,7454,7204,6920,6601,6254,5897,5600,5463,5438,5730,6355,7284,7784,7764,7109,6269,5645,5557,5585,5610,5731,5776,5854,5970,6085,6167,6328,6356,6388,6431,6557,6639,6662,6752,6823,6900,6998,7121,7285,7385,7536,7631,7846,7990,8199,8368,8569,8768,8827,8977
F5,6160,7280,7596,7363,7157,6914,6695,6409,6094,5773,5547,5322,5272,5336,5692,6763,8520,10148,11280,11737,11627,10875,9744,7716,6426,6148,6101,6088,6185,6271,6326,6374,6394,6425,6513,6582,6707,6802,6952,7113,7250,7428,7546,7720,7804,7942,8068,8178,8324,8543,8646,8782,8963,9143,9319
F6,4961,6329,6136,6044,5933,5912,5892,5884,5885,5887,5876,5875,5962,5993,6092,6130,6142,6118,6069,6065,6024,6025,5967,5930,5919,5893,5847,5817,5777,5703,5661,5657,5600,5551,5461,5454,5494,5585,5582,5636,5569,5611,5589,5599,5571,5628,5690,5704,5808,5843,5904,5974,6058,6129,6198
G2,7534,8477,8526,8625,8429,8004,7706,7376,7014,6660,6310,6074,6009,5989,6138,6621,7593,8748,9632,9648,8688,6910,6242,6149,6133,6228,6312,6379,6439,6559,6631,6694,6789,6816,6899,7042,7174,7350,7487,7657,7700,7816,7917,8051,8130,8264,8439,8552,8697,8839,8982,9173,9285,9441,9534
G3,9184,11013,11063,10968,10639,10349,10139,10217,10942,13230,18379,27072,37717,44952,46726,42416,34320,25305,19451,16578,15082,14383,13758,13539,13380,13240,13078,12925,12834,12797,12650,12614,12359,12282,12083,11699,11433,11266,11200,11297,11400,11583,11646,11718,11777,11837,11903,11983,12109,12335,12525,12667,12788,12959,13064
G4,6042,7143,7176,7263,7051,6866,6643,6402,6125,5786,5546,5364,5339,5440,5826,6913,8408,9533,9921,9567,8804,7974,7202,6547,6141,5930,5871,5957,6087,6230,6365,6514,6622,6697,6755,6876,7018,7060,7141,7176,7253,7366,7418,7587,7776,7882,8080,8205,8345,8575,8610,8791,8968,9152,9206
G5,6452,7585,7810,7619,7316,7069,6824,6582,6278,5967,5689,5416,5338,5334,5598,6415,7715,8880,9796,9899,9153,7996,6957,6182,5870,5813,5830,5903,5967,6074,6153,6226,6305,6357,6425,6479,6544,6686,6810,6943,7121,7265,7405,7592,7751,7837,8004,8229,8379,8578,8715,8845,8974,9084,9187
G6,4513,5956,5813,5699,5563,5523,5505,5495,5507,5519,5534,5563,5621,5685,5755,5831,5843,5787,5773,5746,5774,5745,5694,5708,5680,5703,5669,5610,5595,5510,5446,5440,5393,5323,5276,5260,5320,5361,5337,5351,5339,5350,5346,5388,5421,5403,5495,5535,5587,5674,5715,5828,5853,5943,5992
H2,7068,8236,8483,8041,7735,7514,7182,6894,6585,6270,6002,5767,5642,5715,5974,6743,8201,9653,10691,10960,10216,8903,7698,6728,6296,6184,6206,6173,6284,6429,6492,6535,6618,6687,6787,6877,7046,7236,7374,7530,7702,7939,8123,8330,8486,8648,8851,9035,9165,9352,9585,9791,9931,10111,10288
H3,6954,7868,8059,7814,7614,7314,7074,6774,6527,6212,5922,5689,5622,5651,5789,6287,7339,8532,9326,9547,9083,8242,7068,6225,6088,6112,6178,6242,6340,6456,6525,6597,6615,6621,6650,6663,6770,6873,6955,7090,7302,7481,7596,7797,7917,8017,8222,8354,8530,8706,8870,9098,9240,9480,9635
H4,10259,10911,11292,10874,10617,10340,10108,10065,10421,11650,14769,20947,30594,40594,46636,47391,42632,32513,23135,18172,15945,14860,14091,13639,13357,13098,13012,12964,12910,12884,12765,12723,12488,12082,11692,11362,11249,11319,11294,11471,11677,11855,11922,12085,12161,12210,12375,12595,12767,13052,13194,13311,13377,13587,13691
H5,6875,7784,8214,7860,7625,7441,7095,6829,6487,6258,5930,5682,5580,5562,5696,6016,6813,8123,9287,10047,9919,9095,7946,6838,6210,5995,6017,6139,6223,6260,6321,6437,6573,6729,6884,6967,7085,7249,7367,7522,7665,7838,7955,8146,8181,8259,8420,8530,8733,8955,9113,9302,9429,9575,9751
H6,4889,5958,5776,5654,5556,5528,5518,5495,5541,5504,5546,5575,5598,5634,5774,5797,5860,5821,5775,5778,5744,5718,5721,5658,5660,5637,5607,5557,5521,5537,5474,5509,5449,5431,5437,5427,5533,5541,5556,5482,5502,5545,5559,5577,5665,5664,5698,5793,5781,5879,5943,6071,6193,6309,6476
